,State Code,longitude,latitude,Courses Available
19811,VT,-72.59142,44.55317,3.0
19812,WI,-88.472505,44.270005,20.0
19813,NY,-77.43692,43.01799,47.0
19814,NV,-115.1246,36.02256,197.0
19815,NC,-80.889737,35.78643,22.0
19816,IN,-85.76491,38.32777,20.0
19817,LA,-93.34379,32.0205,10.0
19818,IL,-88.933175,37.730295,24.0
19819,AZ,-110.95899,32.23186,20.0
19820,IN,-87.335445,41.521775,223.0
19821,LA,-91.74865,32.46215,0.0
19822,TX,-96.66545,33.167245,47.0
19823,TX,-98.527647,29.59261,24.0
19824,MS,-88.43591,33.51695,77.0
19825,MA,-72.037325,42.077005,60.0
19826,PA,-77.63491,39.9445,40.0
19827,NY,-74.9921,43.02203,48.0
19828,VA,-76.166585,36.7948,19.0
19829,GA,-83.87497,34.11121,20.0
19830,CA,-120.723835,37.38558,20.0
19831,IL,-90.44625,42.43471,71.0
19832,TX,-94.080515,33.453015,105.0
19833,NJ,-74.4075,40.82156,45.0
19834,PA,-75.17853,40.17873,40.0
19835,NC,-82.9867,35.50427,17.0
19836,CO,-104.61311,38.9392,20.0
19837,WA,-122.37961,47.66743,58.0
19838,MA,-72.62733,42.129195,16.0
19839,VT,-72.673151,44.996445,16.0
19840,TX,-94.72985,32.51229,23.0
19841,CO,-104.630895,38.288845,20.0
19842,PR,-66.60308,18.00773,20.0
19843,CA,-118.416429,34.188065,24.0
19844,MA,-71.86005,42.349485,14.0
19845,PA,-75.401684,40.127545,24.0
19846,IN,-85.77331,38.36946,19.0
19847,NY,-73.75382,41.3478,24.0
19848,VA,-76.04227,36.87784,17.0
19849,FL,-80.232591,25.824089,39.0
19850,VA,-76.33926,36.82424,20.0
19851,MN,-93.337275,44.864815,28.0
19852,WI,-88.13419,43.17043,18.0
19853,TX,-97.186715,32.86259,24.0
19854,MA,-71.7907,42.285,189.0
19855,NV,-114.11623,36.8098,40.0
19856,CA,-121.73053,37.99714,24.0
19857,PA,-75.35372,39.888855,22.0
19858,FL,-84.59221,30.5881,24.0
19859,CA,-122.28692,37.89036,16.0
19860,TN,-82.40732,36.37709,24.0
19861,TX,-98.384512,29.569245,44.0
19862,AL,-85.167625,31.84576,28.0
19863,MA,-72.61098,42.141855,20.0
19864,TX,-94.6383,31.61137,72.0
19865,MA,-72.58615,42.17494,144.0
19866,NM,-106.70091,35.11214,24.0
19867,IL,-88.93649,38.00092,72.0
19868,PA,-80.10564,42.09969,20.0
19869,RI,-71.49982,41.82529,30.0
19870,NH,-71.4444,42.96464,23.0
19871,NV,-115.179075,36.18145,204.0
19872,CA,-117.093425,32.67756,35.0
19873,WI,-90.893424,46.671758,20.0
19874,NC,-78.58813,35.78878,88.0
19875,NY,-73.77982,40.69183,19.0
19876,RI,-71.29739,41.51676,44.0
19877,MN,-93.264415,45.07097,24.0
19878,NY,-77.56126,43.204105,48.0
19879,NY,-76.557156,42.92998,34.0
19880,IN,-85.896705,38.313965,57.0
19881,AR,-91.2649,35.608455,10.0
19882,VA,-77.25048,38.65825,23.0
19883,TX,-106.422185,31.87772,23.0
19884,CT,-72.32988,41.573,24.0
19885,CA,-122.288915,37.529785,37.0
19886,PA,-76.00729,40.96739,20.0
19887,TX,-97.099955,32.940545,20.0
19888,WA,-120.591243,46.60054,16.0
19889,CA,-122.70138,38.443745,20.0
19890,IN,-87.5097,41.551055,40.0
19891,TX,-98.49262,29.441,38.0
19892,WA,-122.296365,47.84586,39.0
19893,IN,-87.179115,41.54815,19.0
19894,TX,-98.580554,29.511105,24.0
19895,MA,-71.133652,42.35387,24.0
19896,NC,-78.31471,35.82369,40.0
19897,PR,-65.98,18.39,24.0
19898,NY,-73.87908,41.69877,22.0
19899,AR,-94.16264,36.173475,23.0
19900,NY,-73.92073,40.67856,13.0
19901,MI,-85.57486,42.89719,24.0
19902,MS,-90.27034,32.28778,71.0
19903,IL,-90.12346,38.71719,24.0
19904,VA,-78.193147,39.195575,86.0
19905,PR,-66.38,18.01,40.0
19906,IL,-89.64535,41.81591,42.0
19907,CA,-122.300185,37.530905,15.0
19908,IL,-88.33069,41.76484,394.0
19909,VA,-78.49234,38.66262,70.0
19910,LA,-93.867845,32.44698,45.0
19911,PA,-79.958748,40.515475,24.0
19912,NC,-82.402505,35.59968,23.0
19913,NV,-115.13149,36.07164,132.0
19914,MA,-71.40584,42.15338,54.0
19915,TX,-96.630452,32.87937,24.0
19916,PA,-79.78432,40.36997,20.0
19917,OH,-81.58967,41.01336,39.0
19918,CA,-119.296966,34.280816,13.0
19919,NY,-74.98075,43.02958,38.0
19920,FL,-80.26198,26.1677,48.0
19921,PA,-80.04965,42.107985,23.0
19922,NJ,-74.39189,40.39166,24.0
19923,FL,-82.72286,28.06737,0.0
19924,NJ,-74.51216,39.40354,320.0
19925,CO,-104.882755,39.470135,48.0
19926,IL,-88.101775,41.91745,40.0
19927,SC,-81.075985,33.977625,24.0
19928,MI,-83.3745,42.68274,20.0
19929,CA,-117.18013,32.82,20.0
19930,AR,-94.41797,35.37711,17.0
19931,NC,-81.17806,35.91818,32.0
19932,TX,-97.740957,30.303475,95.0
19933,TX,-106.286685,31.74452,1.0
19934,CA,-116.9958,32.62289,18.0
19935,TX,-96.62997,33.21835,24.0
19936,IL,-88.14553,42.00515,10.0
19937,VA,-75.82285,37.53266,25.0
19938,IL,-91.39885,39.93251,56.0
19939,MN,-93.06119,45.05212,20.0
19940,TX,-95.60263,29.92057,35.0
19941,MO,-89.585991,36.89,35.0
19942,WI,-88.032167,42.684579,20.0
19943,MA,-71.0877,42.2816,167.0
19944,NY,-73.504905,41.95243,24.0
19945,TX,-98.23287,29.5717,20.0
19946,WV,-80.32337,39.27275,20.0
19947,CA,-118.03031,34.04473,35.0
19948,TX,-95.48786,32.66252,20.0
19949,NY,-72.98884,40.769175,48.0
19950,CA,-118.254255,33.90312,658.0
19951,MO,-91.169158,38.195843,20.0
19952,WA,-122.47911,45.618095,20.0
19953,MI,-83.934155,43.621995,11.0
19954,DE,-75.60453,38.6417,25.0
19955,OH,-84.44278,39.30193,80.0
19956,FL,-82.270292,27.92268,24.0
19957,IL,-87.7287,41.96851,13.0
19958,AR,-90.4992,36.052815,45.0
19959,TX,-95.428795,29.811895,40.0
19960,OK,-99.37913,35.40851,20.0
19961,FL,-80.18768,26.52614,24.0
19962,VA,-80.008993,37.231425,240.0
19963,NJ,-74.54119,40.43705,48.0
19964,MI,-84.86087,43.17757,24.0
19965,PA,-74.95694,40.13667,24.0
19966,TX,-95.02278,29.53919,20.0
19967,CT,-71.88251,41.84213,20.0
19968,CA,-117.228725,33.209675,719.0
19969,TX,-106.43593,31.7715,48.0
19970,IN,-85.886085,38.957735,20.0
19971,NJ,-74.41157,40.67707,70.0
19972,NY,-78.7852,42.88406,23.0
19973,NY,-73.93142,40.85209,24.0
19974,CT,-73.40842,41.47679,9.0
19975,PA,-77.76321,40.9142,104.0
19976,TX,-95.23043,29.54733,20.0
19977,NJ,-74.91399,39.89412,8.0
19978,MI,-83.4798,42.39684,24.0
19979,CT,-72.933731,41.305623,20.0
19980,CA,-118.14804,34.03732,119.0
19981,TX,-94.8046,32.13207,24.0
19982,PA,-76.413776,41.011755,72.0
19983,MT,-108.76748,45.6658,24.0
19984,WI,-88.037687,42.90364,20.0
19985,NY,-73.40853,40.848215,24.0
19986,NM,-106.657275,35.210025,18.0
19987,OH,-83.40647,41.16263,50.0
19988,NC,-80.834485,35.21468,24.0
19989,FL,-82.747517,28.018865,24.0
19990,NY,-73.7087,42.596905,96.0
19991,AL,-88.09879,30.70659,24.0
19992,IL,-87.65453,41.750265,24.0
19993,FL,-82.55972,27.52255,20.0
19994,MS,-89.470975,32.366477,24.0
19995,KY,-84.45456,38.008655,199.0
19996,CA,-117.649455,34.10638,47.0
19997,NJ,-74.873185,40.986797,19.0
19998,TX,-96.73399,33.11626,40.0
19999,CA,-118.15805,34.67861,36.0
20000,CO,-105.079001,39.886525,20.0
20001,OR,-122.73203,45.48777,19.0
20002,NC,-77.94573,35.38643,40.0
20003,GA,-81.39009,31.16132,20.0
20004,MA,-73.249965,42.45696,50.0
20005,IN,-86.184415,40.00073,24.0
20006,IL,-87.73312,41.64509,61.0
20007,NC,-78.608025,34.622625,40.0
20008,FL,-82.549405,28.434385,238.0
20009,NV,-115.110815,36.128645,48.0
20010,IN,-86.91528,38.67269,40.0
20011,NJ,-75.07114,39.84367,24.0
20012,CA,-121.85676,37.66988,18.0
20013,NM,-105.589875,36.373015,5.0
20014,AZ,-112.290717,33.493135,59.0
20015,FL,-82.737713,28.04848,31.0
20016,GA,-81.074053,31.987065,19.0
20017,VA,-77.513095,38.29981,24.0
20018,CA,-121.994557,37.30896,24.0
20019,NC,-81.295095,35.74415,24.0
20020,IL,-87.64104,41.88319,24.0
20021,NJ,-75.22432,39.74303,38.0
20022,MS,-88.8443,33.44674,68.0
20023,TX,-97.46038,31.08204,64.0
20024,NY,-73.98958,41.96972,23.0
20025,CA,-118.03754,33.88472,19.0
20026,AL,-85.83247,33.59893,27.0
20027,OK,-95.975691,35.439844,20.0
20028,IL,-87.747747,41.95467,18.0
20029,NY,-73.55495,40.72534,67.0
20030,NJ,-74.31063,40.95723,72.0
20031,TX,-95.019635,29.65196,3.0
20032,CA,-117.125615,33.510095,24.0
20033,PA,-79.7049,41.42714,24.0
20034,NC,-80.305375,36.06917,37.0
20035,LA,-91.79777,30.001205,63.0
20036,PA,-80.23872,40.65976,20.0
20037,PA,-75.75101,39.80826,24.0
20038,NY,-74.21603,40.52218,24.0
20039,WI,-88.18718,43.23661,55.0
20040,NY,-78.75535,42.15825,20.0
20041,FL,-80.32331,25.85657,24.0
20042,MO,-90.64083,37.62046,5.0
20043,TX,-98.53603,29.55432,0.0
20044,PA,-77.76321,40.9142,20.0
20045,NY,-73.27672,40.72669,24.0
20046,TX,-97.659815,30.51783,113.0
20047,PR,-66.101781,18.409575,48.0
20048,PA,-75.19443,40.07248,24.0
20049,WA,-122.487607,48.934285,20.0
20050,MN,-92.93052,44.81508,20.0
20051,NY,-76.262235,43.17938,46.0
20052,CT,-72.3717,41.79866,144.0
20053,IA,-92.91216,41.41241,43.0
20054,IA,-91.65613,41.978525,30.0
20055,MS,-89.23242,31.35275,20.0
20056,TX,-101.91929,35.19657,0.0
20057,TX,-100.48538,28.71039,69.0
20058,PA,-80.12735,39.89386,40.0
20059,CA,-121.272001,38.663949,24.0
20060,FL,-82.07928,29.60342,24.0
20061,FL,-81.85131,26.69944,24.0
20062,IN,-87.15035,40.937085,20.0
20063,CA,-121.97648,37.29064,24.0
20064,FL,-81.210835,29.554355,15.0
20065,TX,-96.889977,32.937825,19.0
20066,MN,-93.402979,44.866545,115.0
20067,AZ,-111.54948,33.41384,20.0
20068,AZ,-111.92088,33.82317,24.0
20069,NY,-76.188705,43.101285,67.0
20070,TX,-97.754925,33.224185,20.0
20071,TX,-95.69148,29.97204,24.0
20072,TX,-96.840832,33.104006,9.0
20073,TX,-96.314995,30.610445,24.0
20074,LA,-91.159543,30.39308,18.0
20075,OK,-95.33074,36.31342,20.0
20076,TN,-88.57466,35.13929,99.0
20077,PA,-76.86028,40.222965,40.0
20078,IN,-85.490455,41.1684,24.0
20079,PA,-75.481927,40.573955,200.0
20080,MT,-111.02017,45.66961,14.0
20081,FL,-80.332485,25.91271,48.0
20082,IL,-87.80054,41.70681,71.0
20083,KS,-94.84907,39.02845,24.0
20084,MN,-92.465302,43.970045,381.0
20085,CA,-122.45324,37.74412,24.0
20086,IL,-89.63962,39.74492,48.0
20087,TX,-95.57277,29.68075,30.0
20088,RI,-71.441605,41.74033,37.0
20089,AL,-85.819143,34.485108,0.0
20090,IL,-87.668976,41.869321,23.0
20091,TX,-106.421005,31.9025,353.0
20092,IN,-85.77084,38.30865,60.0
20093,FL,-82.461867,28.143215,48.0
20094,CA,-117.323225,33.24482,38.0
20095,TX,-97.782032,26.480595,48.0
20096,NY,-73.68087,43.3348,20.0
20097,WA,-122.186676,47.61856,5.0
20098,IL,-88.00357,42.2689,17.0
20099,CT,-72.93576,41.67596,25.0
20100,WA,-122.93903,46.13676,18.0
20101,PA,-76.451527,40.338825,24.0
20102,PA,-76.86094,39.8853,20.0
20103,CA,-121.45597,38.5546,46.0
20104,MS,-89.14123,31.68516,20.0
20105,TX,-97.86,30.01,18.0
20106,LA,-91.078185,30.410515,20.0
20107,MA,-71.02443,42.40431,20.0
20108,NM,-106.77604,32.33406,10.0
20109,PA,-76.42666,40.332835,24.0
20110,CO,-104.787533,38.88758,48.0
20111,CA,-119.7735,36.7797,47.0
20112,WA,-122.23442,47.58613,22.0
20113,CA,-118.291586,34.040275,24.0
20114,PA,-79.16197,40.60191,37.0
20115,MI,-84.01544,43.41587,20.0
20116,IN,-87.407667,39.43413,29.0
20117,NY,-73.91494,42.80758,14.0
20118,CA,-121.93168,37.2926,15.0
20119,MI,-83.857944,43.063005,20.0
20120,CA,-118.956125,34.171175,24.0
20121,MN,-94.9547,45.74551,38.0
20122,GA,-83.254905,33.10845,222.0
20123,CA,-116.527505,33.84533,67.0
20124,WI,-88.01128,44.502083,38.0
20125,OK,-97.568455,35.563565,20.0
20126,NH,-71.95061,42.86802,20.0
20127,NV,-119.72268,38.92418,39.0
20128,CT,-73.52919,41.0556,11.0
20129,AL,-88.27808,30.66954,33.0
20130,FL,-87.189265,30.49449,24.0
20131,AR,-90.79353,35.028355,19.0
20132,NC,-82.631525,35.61439,27.0
20133,OR,-124.232675,43.38314,36.0
20134,FL,-80.27349,25.82526,48.0
20135,IL,-88.19376,41.88623,259.0
20136,TX,-94.35159,32.15719,24.0
20137,FL,-81.604382,30.1739,32.0
20138,FL,-84.22462,30.43187,20.0
20139,VA,-77.80711,38.53315,20.0
20140,ND,-96.82806,46.83158,35.0
20141,FL,-82.45526,27.29789,7.0
20142,ID,-116.288956,43.61085,20.0
20143,IL,-88.21705,40.11703,348.0
20144,OK,-96.75617,35.97869,192.0
20145,NY,-73.20149,40.773175,19.0
20146,CA,-122.71851,38.46007,24.0
20147,NV,-119.72268,38.92418,78.0
20148,TN,-90.027835,35.00489,93.0
20149,MO,-94.87728,40.32572,23.0
20150,VA,-76.13609,36.87346,23.0
20151,AL,-88.24672,30.63898,40.0
20152,NC,-79.876695,36.11382,20.0
20153,MO,-94.38793,38.97201,30.0
20154,KY,-84.56773,37.89518,27.0
20155,MA,-70.80249,41.91564,18.0
20156,PA,-79.844332,42.21275,24.0
20157,KS,-94.72824,38.92753,12.0
20158,TX,-98.21908,26.12501,40.0
20159,UT,-112.02131,40.53914,24.0
20160,MN,-95.76233,44.44444,52.0
20161,AL,-88.20262,30.68307,32.0
20162,MI,-85.37312,42.93085,15.0
20163,NY,-78.13288,42.74144,10.0
20164,FL,-80.14611,25.94776,4.0
20165,NC,-77.09816,35.09893,20.0
20166,MT,-112.018593,46.61883,118.0
20167,OR,-122.9869,44.93868,20.0
20168,MA,-71.55991,42.37321,24.0
20169,CA,-118.0408,33.715885,51.0
20170,NC,-79.79975,36.00227,20.0
20171,FL,-80.23565,27.24444,48.0
20172,NY,-76.48232,43.46069,16.0
20173,NJ,-74.47661,40.490435,100.0
20174,NC,-83.39277,35.15738,58.0
20175,TX,-97.93,30.19,19.0
20176,PA,-78.224547,41.509261,94.0
20177,WI,-89.6335,42.60729,11.0
20178,PA,-75.4535,40.13059,24.0
20179,NV,-115.27978,36.056105,12.0
20180,TX,-95.25404,32.29687,33.0
20181,SC,-82.1953,34.22679,24.0
20182,FL,-80.44568,25.69858,0.0
20183,CA,-121.64487,39.11217,24.0
20184,WA,-122.90079,47.04217,300.0
20185,SC,-82.20137,34.69454,24.0
20186,TX,-94.863815,32.51996,20.0
20187,CA,-118.485849,34.193425,96.0
20188,CA,-121.496165,38.61346,19.0
20189,NJ,-74.182855,40.938255,24.0
20190,DE,-75.60453,38.6417,23.0
20191,FL,-82.53997,28.462175,19.0
20192,GA,-84.07464,34.063975,20.0
20193,VT,-72.97287,43.61102,24.0
20194,WA,-122.507285,45.670925,16.0
20195,TX,-98.269375,29.587465,22.0
20196,FL,-87.27065,30.49264,610.0
20197,NY,-75.917136,42.08628,18.0
20198,IL,-88.43295,42.312355,14.0
20199,VA,-77.54968,38.73436,24.0
20200,CT,-72.1073,41.349,17.0
20201,MI,-85.587965,42.24255,76.0
20202,NC,-80.34807,36.084995,16.0
20203,OK,-97.653999,35.562765,23.0
20204,PA,-75.225075,41.554045,24.0
20205,IL,-88.31683,41.99576,46.0
20206,TX,-97.8197,30.23386,47.0
20207,KS,-96.89205,37.81466,17.0
20208,PA,-77.63491,39.9445,20.0
20209,IL,-89.07147,42.22393,303.0
20210,MA,-70.974175,41.99062,80.0
20211,TX,-95.50736,29.84787,48.0
20212,VA,-78.117765,38.260275,20.0
20213,VA,-76.93802,36.67243,20.0
20214,MN,-93.16142,44.8628,44.0
20215,FL,-80.14609,26.45378,22.0
20216,PA,-75.23251,40.6894,40.0
20217,MI,-85.60614,42.18989,34.0
20218,NJ,-75.068787,39.948283,140.0
20219,SC,-82.4039,34.8878,20.0
20220,UT,-110.21781,37.0063,5.0
20221,NY,-73.89426,40.75497,24.0
20222,CA,-118.88237,34.207635,0.0
20223,CT,-72.87311,41.26687,24.0
20224,CO,-106.381446,39.642812,134.0
20225,FL,-80.0898,26.318055,14.0
20226,IL,-88.729245,37.15561,24.0
20227,NY,-73.61452,40.7003,293.0
20228,MS,-89.10415,32.57237,2.0
20229,GA,-82.50085,33.48125,24.0
20230,TX,-97.1708,33.23042,24.0
20231,LA,-93.26931,32.621015,20.0
20232,TX,-95.57195,29.72788,20.0
20233,CA,-122.12575,37.85656,12.0
20234,PR,-66.539148,18.453242,570.0
20235,PA,-75.74536,39.99657,259.0
20236,IL,-87.73937,41.69857,22.0
20237,ND,-97.6185,48.79231,5.0
20238,LA,-93.368662,30.22984,24.0
20239,FL,-80.13619,26.03485,20.0
20240,VA,-80.004982,37.31639,20.0
20241,NC,-78.40708,36.32513,57.0
20242,NY,-73.88371,40.83791,48.0
20243,PR,-116.4677,32.613,79.0
20244,PA,-76.20411,40.02676,24.0
20245,NY,-73.95149,40.77787,6.0
20246,NC,-80.814045,35.22005,47.0
20247,KY,-84.12414,37.09347,47.0
20248,TX,-95.5966,29.66015,24.0
20249,IN,-85.50462,40.89253,24.0
20250,CA,-117.04172,33.1407,55.0
20251,MD,-76.32521,39.4956,72.0
20252,PA,-78.40222,40.51089,24.0
20253,NJ,-74.45668,40.4639,24.0
20254,NC,-79.90748,36.05647,20.0
20255,NC,-76.991815,36.29613,19.0
20256,AZ,-114.600007,32.70101,47.0
20257,TX,-95.36692,29.61972,48.0
20258,MI,-84.5984,44.50138,20.0
20259,PA,-75.947519,41.524135,20.0
20260,NC,-79.78507,36.10239,14.0
20261,NC,-80.07002,36.124415,87.0
20262,PA,-75.21798,39.95923,20.0
20263,NC,-81.58566,35.29442,47.0
20264,AR,-91.552905,34.50106,24.0
20265,MD,-77.06478,39.15066,24.0
20266,MA,-72.62393,42.1394,24.0
20267,CA,-121.81005,37.30992,48.0
20268,CA,-117.06529,32.76094,19.0
20269,PA,-76.67921,39.97379,20.0
20270,NJ,-75.50478,39.61203,196.0
20271,NC,-82.50614,35.44114,38.0
20272,MI,-83.194787,42.681277,10.0
20273,CA,-119.10307,35.38526,20.0
20274,NY,-73.646205,42.69671,172.0
20275,TX,-97.45538,31.08128,85.0
20276,MA,-70.95754,42.47751,15.0
20277,MI,-84.424652,42.719595,6.0
20278,CA,-117.89092,34.07948,19.0
20279,MP,-110.11,48.63,103.0
20280,CA,-121.649618,39.141482,20.0
20281,CA,-120.4358,34.91716,20.0
20282,TX,-97.4314,32.75465,24.0
20283,CA,-118.392625,37.37346,32.0
20284,PA,-79.39572,41.1882,20.0
20285,FL,-87.301675,30.460615,25.0
20286,TX,-98.064165,27.75137,68.0
20287,IL,-88.08771,42.18603,45.0
20288,AR,-90.52273,36.02997,19.0
20289,VA,-76.33926,36.82424,24.0
20290,TX,-95.4621,29.68681,20.0
20291,UT,-111.413578,40.500675,28.0
20292,CA,-118.19877,33.927,136.0
20293,AZ,-112.40362,33.6549,40.0
20294,AR,-94.225985,34.58838,20.0
20295,TX,-97.850007,30.18421,23.0
20296,MO,-93.2806,37.14468,34.0
20297,NY,-79.0485,42.63915,50.0
20298,IL,-89.028337,42.263395,24.0
20299,IL,-87.68668,38.72993,24.0
20300,CA,-117.985935,34.065375,98.0
20301,KS,-97.70378,39.12909,9.0
20302,IL,-89.59427,40.7182,20.0
20303,IN,-86.37801,39.71066,24.0
20304,PR,-66.00337,18.40161,11.0
20305,TX,-96.55793,32.90891,24.0
20306,WA,-119.27544,46.2986,20.0
20307,SC,-83.094855,34.66407,464.0
20308,WA,-122.295105,47.16007,24.0
20309,PA,-75.13304,39.96572,24.0
20310,VA,-79.20932,37.41118,48.0
20311,TX,-97.82771,28.09392,20.0
20312,IN,-86.781435,40.74766,146.0
20313,NJ,-74.538901,40.273363,124.0
20314,WA,-122.336495,45.578735,17.0
20315,FL,-80.13506,26.84168,24.0
20316,FL,-81.48074,29.91165,60.0
20317,MA,-71.10275,42.13592,24.0
20318,TX,-96.76845,32.83611,23.0
20319,PA,-79.83708,40.53828,48.0
20320,IL,-87.79649,41.937875,18.0
20321,OR,-122.62179,45.53372,16.0
20322,VA,-78.175,39.207765,20.0
20323,TX,-95.51154,30.33429,22.0
20324,CT,-72.74805,41.783595,24.0
20325,OK,-94.62368,35.80937,20.0
20326,NJ,-74.57568,40.38108,20.0
20327,KS,-97.240117,37.747095,39.0
20328,ND,-97.7442,48.3993,2.0
20329,AL,-86.84203,33.416495,17.0
20330,MI,-83.12841,42.593,23.0
20331,TX,-96.74834,32.856015,24.0
20332,DC,-77.05219,38.92491,46.0
20333,NY,-76.145045,43.10383,9.0
20334,NJ,-74.19265,40.73975,10.0
20335,LA,-90.55376,29.69155,20.0
20336,NJ,-74.309895,40.6311,28.0
20337,NY,-77.627703,43.082705,24.0
20338,FL,-81.32822,28.80228,20.0
20339,FL,-82.531561,27.33932,24.0
20340,PA,-75.88393,39.82338,24.0
20341,PA,-76.77034,39.96199,120.0
20342,TX,-96.10909,33.09899,197.0
20343,AR,-93.550932,34.321863,15.0
20344,NC,-77.09294,35.10556,36.0
20345,PA,-77.73914,40.9132,40.0
20346,AK,-146.352113,61.129898,19.0
20347,NM,-108.71513,35.52906,38.0
20348,NY,-78.12861,42.76785,20.0
20349,TX,-99.31132,34.15309,20.0
20350,TN,-86.469615,35.84477,20.0
20351,FL,-81.297747,28.245465,117.0
20352,TX,-97.37607,32.6716,20.0
20353,AR,-92.603845,36.275165,20.0
20354,VA,-78.17692,39.09305,20.0
20355,VA,-82.13243,36.63063,4.0
20356,KY,-85.53308,38.22235,24.0
20357,FL,-84.37293,30.19219,54.0
20358,IL,-89.023615,37.751545,24.0
20359,NH,-71.421747,42.96589,24.0
20360,PR,-66.09991,18.46488,24.0
20361,MD,-76.68602,39.363235,298.0
20362,CA,-117.22568,33.916595,140.0
20363,FL,-81.687008,28.87591,24.0
20364,NJ,-74.65108,40.18976,96.0
20365,MN,-95.59356,46.59433,35.0
20366,RI,-71.41208,41.81096,5.0
20367,CT,-73.041175,41.55505,48.0
20368,PA,-76.514845,40.113365,38.0
20369,NH,-70.99289,43.31228,24.0
20370,VA,-77.49377,37.642955,19.0
20371,PR,-67.151403,18.177269,20.0
20372,VA,-76.09883,36.77526,24.0
20373,CO,-104.77731,38.90351,24.0
20374,VA,-77.792468,38.73042,24.0
20375,NJ,-74.39306,40.7452,24.0
20376,TX,-94.13047,30.06822,24.0
20377,MN,-95.712735,44.953875,32.0
20378,TX,-99.85104,28.53626,41.0
20379,CA,-122.1211,37.66676,37.0
20380,VA,-78.191439,39.190815,20.0
20381,NY,-73.661635,43.302335,17.0
20382,FL,-80.14553,26.63238,15.0
20383,CA,-118.15805,34.67861,326.0
20384,PA,-75.18255,41.002425,20.0
20385,TX,-97.332375,30.10353,34.0
20386,TX,-101.90178,33.57402,215.0
20387,WA,-117.90378,48.53992,20.0
20388,NC,-80.666165,35.413365,24.0
20389,WI,-88.44648,43.78305,14.0
20390,CA,-115.57042,32.81251,0.0
20391,GA,-83.44035,31.13264,24.0
20392,NV,-115.24596,36.123725,38.0
20393,NC,-78.99062,34.61721,4.0
20394,IN,-86.83388,40.3962,43.0
20395,CA,-118.13667,34.0538,19.0
20396,CA,-121.803925,37.977335,246.0
20397,KY,-84.87113,36.81875,89.0
20398,MS,-90.099295,31.554535,58.0
20399,TX,-96.583054,32.746135,23.0
20400,TX,-98.254925,26.242705,20.0
20401,NY,-75.96121,42.116237,24.0
20402,FL,-84.37139,30.19514,20.0
20403,TX,-98.23048,32.20795,14.0
20404,IN,-85.26929,41.45286,20.0
20405,OK,-95.96078,36.04822,36.0
20406,CA,-118.14717,34.67433,20.0
20407,NJ,-74.228715,40.590819,20.0
20408,SD,-103.47967,43.41747,20.0
20409,PA,-75.17757,39.96559,78.0
20410,FL,-80.1254,26.36751,17.0
20411,CA,-120.46905,37.31973,158.0
20412,AZ,-111.772285,33.33629,24.0
20413,MI,-83.467585,42.50949,17.0
20414,LA,-93.80495,32.4027,173.0
20415,CA,-122.40644,37.75536,182.0
20416,VA,-76.4325,37.02462,20.0
20417,NY,-73.57319,40.74976,24.0
20418,FL,-81.24233,28.415025,16.0
20419,AZ,-112.13216,33.42255,24.0
20420,WI,-89.21943,43.089605,20.0
20421,CO,-104.986032,39.876375,40.0
20422,NY,-73.5927,40.70022,96.0
20423,MI,-83.73499,43.01265,96.0
20424,LA,-93.25227,32.62709,33.0
20425,CO,-104.899225,39.65246,20.0
20426,PA,-75.17177,39.95519,1.0
20427,IN,-85.83044,41.56337,22.0
20428,IA,-96.15788,43.06802,2.0
20429,AL,-85.42619,32.60815,43.0
20430,GA,-84.33404,33.94626,20.0
20431,OK,-97.07448,36.115075,48.0
20432,IL,-88.00369,42.08199,24.0
20433,IL,-88.95464,40.48301,144.0
20434,NY,-73.987826,40.72229,16.0
20435,CA,-122.252015,37.799495,56.0
20436,TX,-98.59621,29.56667,47.0
20437,IA,-92.09758,42.84773,20.0
20438,IL,-88.918825,38.628089,48.0
20439,PA,-75.34552,40.646,17.0
20440,NC,-80.298,36.07565,29.0
20441,OH,-82.52904,40.75324,5.0
20442,NC,-78.61664,35.6866,24.0
20443,CO,-104.904725,39.718075,20.0
20444,PA,-75.093285,41.054435,20.0
20445,CA,-116.07801,34.13208,52.0
20446,IL,-88.1437,41.858595,6.0
20447,VA,-77.33891,38.64773,24.0
20448,IL,-88.31112,42.04851,20.0
20449,IN,-85.97266,39.34093,24.0
20450,OR,-122.83873,45.3663,20.0
20451,CA,-117.89041,33.787,79.0
20452,CA,-122.10995,37.65398,40.0
20453,NV,-115.26486,36.01869,24.0
20454,NY,-73.982783,40.715425,47.0
20455,KY,-84.45141,38.03717,47.0
20456,PA,-75.28328,40.00336,12.0
20457,NJ,-74.29747,40.475695,24.0
20458,AL,-86.65854,34.73581,39.0
20459,NY,-73.82455,40.90098,32.0
20460,TX,-95.400635,29.77301,32.0
20461,WA,-122.329685,47.626495,100.0
20462,MO,-90.31097,38.6321,119.0
20463,WA,-120.597315,46.58362,24.0
20464,NY,-78.87611,43.0198,48.0
20465,AR,-92.00639,34.17517,38.0
20466,AL,-86.671455,33.418285,24.0
20467,CA,-117.99249,33.78901,144.0
20468,IL,-87.834718,41.888884,16.0
20469,LA,-90.372217,29.905085,18.0
20470,CA,-118.4423,34.0572,56.0
20471,CA,-121.098735,38.93338,1.0
20472,FL,-82.12991,29.92185,20.0
20473,SC,-80.087795,33.018815,24.0
20474,IL,-87.837955,41.71868,17.0
20475,FL,-80.196418,25.761513,238.0
